Tau FTBO,Tau FTBF,ki,kp,kd,dt,Nb de points de lecture Temp.
230,300,0.00333333,46,0,5000,10
Consigne CPU Temp,Température CPU,Heure,CPU Usage (%),CPU Frequency (MHz),Erreur,Correction dérivée,Correction intégrale,PWM signal,PWM signal clipped
70,69.5577,2:17:15,30.2083,1800,-0.442345,-0,41.1146,140,140
70,69.6674,2:17:20,30.2083,1800,-0.332634,-0,35.5707,140,140
70,69.727,2:17:25,27.2727,1800,-0.272964,-0,31.0213,138,138
70,70.0252,2:17:30,27.2727,1800,0.0252075,0,31.4414,152,152
70,69.8602,2:17:35,27.2727,1800,-0.139778,-0,29.1118,142,142
70,70.1846,2:17:41,27.0408,1800,0.184624,0,32.1889,160,160
70,70.1197,2:17:46,27.0408,1800,0.119667,0,34.1833,159,159
70,70.0645,2:17:51,27.0408,1800,0.0644684,0,35.2578,158,158
70,70.2051,2:17:56,27.2727,1800,0.205055,0,38.6754,168,168
70,70.4139,2:18:1,27.2727,1800,0.41391,0,45.5739,184,184
70,70.2887,2:18:6,27.2727,1800,0.288689,0,50.3853,183,183
70,70.1301,2:18:12,29.0816,1800,0.130074,0,52.5532,178,178
70,69.9194,2:18:17,29.0816,1800,-0.0805893,-0,51.2101,167,167
70,70.1418,2:18:22,29.0816,1800,0.141846,0,53.5742,180,180
70,70.018,2:18:27,27.4112,1800,0.0179901,0,53.874,174,174
70,69.9569,2:18:32,27.4112,1800,-0.0430984,-0,53.1557,171,171
70,70.3891,2:18:37,27.4112,1800,0.389091,0,59.6406,197,197
70,70.0914,2:18:43,26.5306,1800,0.0914154,0,61.1642,185,185
70,69.8181,2:18:48,26.5306,1800,-0.181854,-0,58.1332,169,169
70,69.9369,2:18:53,26.5306,1800,-0.0630875,-0,57.0818,174,174
70,69.9488,2:18:58,28.0612,1800,-0.0512085,-0,56.2283,173,173
70,69.6578,2:19:3,28.0612,1800,-0.342216,-0,50.5247,154,154
70,69.8722,2:19:8,28.0612,1800,-0.127823,-0,48.3943,162,162
75,70.0884,2:19:14,56.3107,1800,-4.91158,-0,-33.4653,-139,0
75,70.2561,2:19:19,56.3107,1800,-4.74385,-0,-112.529,-210,0
75,70.3216,2:19:24,56.3107,1800,-4.67838,-0,-190.503,-285,0
70,71.1561,2:19:29,26.5306,1800,1.15607,0,-171.235,1,0
70,71.5804,2:19:34,26.5306,1800,1.58041,0,-144.895,47,0
70,72.4994,2:19:39,26.5306,1800,2.49944,0,-103.237,131,131
70,72.9322,2:19:45,28.3505,1800,2.93224,0,-54.3665,200,200
70,72.9755,2:19:50,28.3505,1800,2.97552,0,-4.77442,252,252
70,72.5903,2:19:55,28.3505,1800,2.59026,0,38.3965,277,255
70,72.016,2:20:0,27.2727,1800,2.01603,0,71.997,284,255
70,71.7638,2:20:5,27.2727,1800,1.76381,0,101.394,302,255
70,71.349,2:20:10,27.2727,1800,1.34898,0,123.877,305,255
70,71.2101,2:20:16,28.934,1800,1.2101,0,144.045,319,255
70,70.7579,2:20:21,28.934,1800,0.757919,0,156.677,311,255
70,69.7874,2:20:26,28.934,1800,-0.212601,-0,153.134,263,255
70,69.5442,2:20:31,26.5306,1800,-0.455757,-0,145.538,244,244
70,69.179,2:20:36,26.5306,1800,-0.820969,-0,131.855,214,214
70,67.7789,2:20:41,26.5306,1800,-2.22109,-0,94.8369,112,0
70,67.3954,2:20:47,28.1407,1800,-2.60461,-0,51.4268,51,0
70,67.0161,2:20:52,28.1407,1800,-2.98386,-0,1.69583,-15,0
70,66.9295,2:20:57,28.1407,1800,-3.07048,-0,-49.4788,-70,0
70,67.2131,2:21:2,28.9941,1800,-2.78694,-0,-95.9279,-104,0
70,67.0466,2:21:7,28.9941,1800,-2.95339,-0,-145.151,-161,0
70,73.5071,2:21:12,28.9941,1800,3.50706,0,-86.7,194,194
85,77.7082,2:21:18,100,1800,-7.29179,-0,-208.23,-3442,0
85,79.638,2:21:23,100,1800,-5.36197,-0,-297.596,-2644,0
85,81.2433,2:21:28,100,1800,-3.75669,-0,-360.207,-1968,0
85,83.0596,2:21:33,100,1800,-1.94036,-0,-392.547,-1165,0
85,84.4588,2:21:38,100,1800,-0.541237,-0,-401.567,-530,0
85,85.7188,2:21:43,100,1800,0.718781,0,-389.588,61,0
85,86.7701,2:21:49,100,1800,1.77008,0,-360.086,574,255
85,87.9466,2:21:54,100,1800,2.94661,0,-310.976,1164,255
85,87.7721,2:21:59,100,1800,2.77206,0,-264.775,1130,255
85,87.9007,2:22:4,100,1800,2.90071,0,-216.43,1237,255
85,87.5727,2:22:9,100,1800,2.57268,0,-173.552,1129,255
85,87.8321,2:22:14,100,1800,2.83207,0,-126.351,1296,255
85,87.7606,2:22:20,100,1800,2.7606,0,-80.3408,1309,255
85,87.5587,2:22:25,100,1800,2.55866,0,-37.6964,1259,255
85,87.295,2:22:30,100,1800,2.29497,0,0.553081,1176,255
85,86.879,2:22:35,100,1800,1.879,0,31.8697,1016,255
85,86.74,2:22:40,100,1800,1.74001,0,60.8698,981,255
85,86.7748,2:22:45,100,1800,1.7748,0,90.4499,1026,255
85,86.6322,2:22:51,100,1800,1.63219,0,117.653,988,255
85,86.6179,2:22:56,100,1800,1.61792,0,144.618,1008,255
85,86.6165,2:23:1,100,1800,1.6165,0,171.56,1035,255
85,85.9833,2:23:7,100,1800,0.983253,0,187.948,760,255
85,85.9199,2:23:12,100,1800,0.91993,0,203.28,746,255
85,85.7675,2:23:17,100,1800,0.767502,0,216.071,689,255
85,84.5348,2:23:22,79.1878,1800,-0.465248,-0,208.317,114,0
85,81.6356,2:23:27,79.1878,1800,-3.36442,-0,152.244,-1275,0
85,80.323,2:23:32,79.1878,1800,-4.67703,-0,74.2931,-1957,0
85,84.4773,2:23:38,100,1800,-0.522697,-0,65.5815,-54,0
85,86.6946,2:23:43,100,1800,1.69463,0,93.8254,993,255
85,87.6469,2:23:48,100,1800,2.64687,0,137.94,1475,255
85,87.8882,2:23:53,100,1800,2.88819,0,186.076,1634,255
85,87.8149,2:23:58,100,1800,2.81493,0,232.992,1647,255
85,87.6615,2:24:3,100,1800,2.66149,0,277.35,1621,255
85,87.4026,2:24:9,100,1800,2.40265,0,317.394,1542,255
85,87.0846,2:24:14,100,1800,2.08457,0,352.137,1431,255
85,87.0041,2:24:19,100,1800,2.00406,0,385.538,1427,255
85,86.996,2:24:24,100,1800,1.99601,0,418.805,1456,255
85,86.7517,2:24:29,100,1800,1.7517,0,448,1373,255
85,86.5812,2:24:34,100,1800,1.58117,0,474.353,1321,255
85,86.2719,2:24:40,100,1800,1.27192,0,495.551,1200,255
85,86.3384,2:24:45,100,1800,1.33839,0,517.858,1253,255
85,86.345,2:24:50,100,1800,1.34505,0,540.275,1278,255
85,85.6152,2:24:55,100,1800,0.615211,0,550.529,953,255
85,85.5909,2:25:0,100,1800,0.590927,0,560.378,952,255
85,85.5398,2:25:5,100,1800,0.539795,0,569.374,937,255
85,85.5347,2:25:11,99.4872,1800,0.534683,0,578.286,944,255
85,85.5342,2:25:16,99.4872,1800,0.534172,0,587.188,952,255
85,85.388,2:25:21,99.4872,1800,0.388016,0,593.655,892,255
85,85.0325,2:25:26,100,1800,0.0325089,0,594.197,729,255
85,85.1918,2:25:31,100,1800,0.191757,0,597.393,805,255
85,84.8668,2:25:36,100,1800,-0.133224,-0,595.173,653,255
85,82.9837,2:25:42,78.0612,1800,-2.01631,-0,561.567,-245,0
85,82.4545,2:25:47,78.0612,1800,-2.54552,-0,519.142,-531,0
85,79.3335,2:25:52,78.0612,1800,-5.66655,-0,424.7,-2061,0
85,83.1121,2:25:57,100,1800,-1.88786,-0,393.235,-355,0
85,86.2659,2:26:2,100,1800,1.26591,0,414.334,1116,255
85,87.117,2:26:7,100,1800,2.11699,0,449.617,1543,255
85,87.2995,2:26:13,100,1800,2.2995,0,487.942,1665,255
85,87.4152,2:26:18,100,1800,2.41515,0,528.195,1759,255
85,86.9397,2:26:23,100,1800,1.93971,0,560.523,1572,255
85,87.087,2:26:28,100,1800,2.08698,0,595.306,1675,255
85,86.8582,2:26:33,100,1800,1.8582,0,626.276,1601,255
85,86.4944,2:26:38,100,1800,1.49442,0,651.183,1458,255
85,85.971,2:26:44,100,1800,0.971046,0,667.367,1234,255
85,86.0161,2:26:49,100,1800,1.01611,0,684.302,1271,255
85,85.9232,2:26:54,100,1800,0.92321,0,699.689,1244,255
85,85.8652,2:26:59,100,1800,0.865219,0,714.109,1232,255
85,85.8594,2:27:4,100,1800,0.859421,0,728.433,1243,255
85,85.3718,2:27:9,100,1800,0.371841,0,734.63,1025,255
85,85.177,2:27:15,100,1800,0.176987,0,737.58,938,255
85,85.2062,2:27:20,100,1800,0.2062,0,741.017,955,255
85,85.0143,2:27:25,100,1800,0.014328,0,741.256,867,255
85,84.849,2:27:30,100,1800,-0.150963,-0,738.74,789,255
85,84.589,2:27:35,100,1800,-0.410995,-0,731.89,662,255
85,84.8065,2:27:40,100,1800,-0.193497,-0,728.665,759,255
85,84.7796,2:27:46,100,1800,-0.220444,-0,724.991,743,255
85,84.5334,2:27:51,100,1800,-0.466644,-0,717.213,622,255
85,84.46,2:27:56,100,1800,-0.539963,-0,708.214,579,255
85,83.2839,2:28:1,100,1800,-1.71609,-0,679.612,10,0
85,83.0202,2:28:6,100,1800,-1.9798,-0,646.616,-144,0
85,81.4841,2:28:11,100,1800,-3.51588,-0,588.018,-909,0
70,76.9962,2:28:17,26.1307,1800,6.99622,0,704.622,1146,255
70,75.3299,2:28:22,26.1307,1800,5.32992,0,793.453,1158,255
70,75.9425,2:28:27,26.1307,1800,5.9425,0,892.495,1285,255
70,74.7862,2:28:32,29.798,1800,4.78625,0,972.266,1312,255
70,72.3817,2:28:37,29.798,1800,2.38173,0,1011.96,1241,255
70,69.8037,2:28:42,29.798,700,-0.19632,-0,1008.69,1119,255
85,67.3057,2:28:48,100,700,-17.6943,-0,713.784,-7305,0
85,65.7897,2:28:53,100,700,-19.2103,-0,393.612,-8323,0
85,65.5407,2:28:58,100,700,-19.4593,-0,69.2898,-8762,0
85,65.321,2:29:3,100,700,-19.679,-0,-258.694,-9191,0
85,65.1529,2:29:8,100,700,-19.8471,-0,-589.479,-9599,0
85,65.6718,2:29:14,100,1800,-19.3282,-0,-911.616,-9682,0
85,66.0646,2:29:19,100,1800,-18.9354,-0,-1227.21,-9817,0
85,65.9091,2:29:24,100,700,-19.0909,-0,-1545.39,-10207,0
85,65.2604,2:29:29,100,700,-19.7396,-0,-1874.38,-10834,0
60,65.4877,2:29:35,16,700,5.48775,0,-1782.92,-1410,0
60,65.6079,2:29:40,16,1800,5.60788,0,-1689.45,-1311,0
60,66.5452,2:29:45,16,700,6.54519,0,-1580.37,-1159,0
85,66.1519,2:29:50,100,1800,-18.8481,-0,-1894.5,-10444,0
85,66.8918,2:29:55,100,700,-18.1082,-0,-2196.31,-10406,0
85,66.284,2:30:0,100,1800,-18.716,-0,-2508.24,-10997,0
85,66.905,2:30:6,100,1800,-18.095,-0,-2809.82,-11013,0
85,67.3567,2:30:11,100,900,-17.6433,-0,-3103.88,-11099,0
85,66.6227,2:30:16,100,700,-18.3773,-0,-3410.17,-11743,0
70,67.0363,2:30:21,47.619,700,-2.96373,-0,-3459.56,-3475,0
70,66.9315,2:30:26,47.619,700,-3.06847,-0,-3510.7,-3531,0
70,66.775,2:30:31,47.619,700,-3.22504,-0,-3564.45,-3592,0
85,67.4898,2:31:24,100,700,-17.5102,-0,-3856.29,-11790,0
85,67.5126,2:31:29,100,700,-17.4874,-0,-4147.75,-12071,0
85,69.6577,2:31:34,100,1800,-15.3423,-0,-4403.45,-11340,0
85,71.1384,2:31:39,100,1800,-13.8616,-0,-4634.48,-10890,0
85,70.0202,2:31:44,100,700,-14.9798,-0,-4884.14,-11654,0
85,69.324,2:31:49,100,700,-15.676,-0,-5145.41,-12236,0
85,69.0109,2:31:55,100,700,-15.9891,-0,-5411.89,-12646,0
85,69.2718,2:32:0,100,1800,-15.7282,-0,-5674.03,-12789,0
85,69.7362,2:32:5,100,700,-15.2638,-0,-5928.43,-12829,0
85,69.4417,2:32:10,100,700,-15.5583,-0,-6187.73,-13224,0
85,69.5097,2:32:15,100,700,-15.4903,-0,-6445.9,-13451,0
85,69.1756,2:32:20,100,700,-15.8244,-0,-6709.64,-13868,0
85,69.1909,2:32:26,100,700,-15.8091,-0,-6973.13,-14125,0
85,69.2898,2:32:31,100,700,-15.7102,-0,-7234.97,-14341,0
85,69.4458,2:32:36,100,700,-15.5542,-0,-7494.2,-14529,0
85,69.4614,2:32:41,100,900,-15.5386,-0,-7753.18,-14780,0
85,70.0473,2:32:46,100,1800,-14.9527,-0,-8002.39,-14760,0
85,70.1059,2:32:51,100,700,-14.8941,-0,-8250.62,-14981,0
85,69.6735,2:32:57,100,700,-15.3265,-0,-8506.07,-15436,0
85,69.8251,2:33:2,100,700,-15.1749,-0,-8758.98,-15619,0
85,69.8889,2:33:7,100,700,-15.1111,-0,-9010.83,-15841,0
85,69.9927,2:33:12,100,1800,-15.0073,-0,-9260.96,-16044,0
85,70.8797,2:33:17,100,700,-14.1203,-0,-9496.29,-15871,0
85,70.5788,2:33:22,100,700,-14.4212,-0,-9736.65,-16250,0
85,70.987,2:33:28,100,1800,-14.013,-0,-9970.2,-16296,0
85,71.3687,2:33:33,100,700,-13.6313,-0,-10197.4,-16347,0
85,72.2835,2:33:38,100,1800,-12.7165,-0,-10409.3,-16138,0
75,73.982,2:33:43,65.9091,600,-1.01795,-0,-10426.3,-10353,0
75,73.7136,2:34:7,65.9091,1800,-1.28639,-0,-10447.7,-10386,0
75,72.6641,2:34:12,65.9091,700,-2.33594,-0,-10486.7,-10474,0
85,72.5104,2:34:18,100,700,-12.4896,-0,-10694.8,-16320,0
85,71.8619,2:34:23,100,700,-13.1381,-0,-10913.8,-16837,0
85,73.3068,2:34:28,100,700,-11.6932,-0,-11108.7,-16367,0
85,73.3539,2:34:53,100,800,-11.6461,-0,-11302.8,-16539,0
85,74.1865,2:35:3,100,1800,-10.8135,-0,-11483,-16337,0
85,73.6853,2:35:8,100,700,-11.3147,-0,-11671.6,-16756,0
85,76.1189,2:35:25,100,1800,-8.88106,-0,-11819.6,-15784,0
85,75.7779,2:35:30,100,700,-9.2221,-0,-11973.3,-16095,0
85,78.6171,2:47:16,100,1800,-6.38291,-0,-12079.7,-14895,0
85,89.3228,2:47:27,100,700,4.32281,0,-12007.6,-9899,0
85,90.0525,2:47:32,100,1800,5.05247,0,-11923.4,-9479,0
85,90.2715,2:47:37,100,700,5.27155,0,-11835.6,-9290,0
85,89.1734,2:47:43,100,700,4.17336,0,-11766,-9726,0
85,88.82,2:47:48,100,1800,3.82004,0,-11702.4,-9825,0
85,91.0249,2:47:53,100,1800,6.0249,0,-11601.9,-8710,0
75,91.3428,2:47:58,67.3913,700,16.3428,0,-11329.6,-10457,0
75,89.4753,2:48:3,67.3913,700,14.4753,0,-11088.3,-10302,0
75,88.2658,2:48:8,67.3913,700,13.2658,0,-10867.2,-10136,0
